"time","rel_diff","comparison"
607,0.613222841163775,"Peaks only vs. Constant"
607.2,0.604261715754634,"Peaks only vs. Constant"
607.4,0.546431569175082,"Peaks only vs. Constant"
607.6,0.432584221047721,"Peaks only vs. Constant"
607.8,0.266682694291511,"Peaks only vs. Constant"
608,0.072045183701769,"Peaks only vs. Constant"
608.2,-0.117157788220578,"Peaks only vs. Constant"
608.4,-0.274888288560833,"Peaks only vs. Constant"
608.6,-0.390330152852609,"Peaks only vs. Constant"
608.8,-0.462321744800282,"Peaks only vs. Constant"
609,-0.492413447997481,"Peaks only vs. Constant"
609.2,-0.481677428129148,"Peaks only vs. Constant"
609.4,-0.431502889118527,"Peaks only vs. Constant"
609.6,-0.347839723535407,"Peaks only vs. Constant"
609.8,-0.246450744028224,"Peaks only vs. Constant"
610,-0.15218997301119,"Peaks only vs. Constant"
610.2,-0.0871971317716337,"Peaks only vs. Constant"
610.4,-0.0224938665260298,"Peaks only vs. Constant"
610.6,0.0231864010775601,"Peaks only vs. Constant"
610.8,0.0373991314517199,"Peaks only vs. Constant"
611,0.0334243410666768,"Peaks only vs. Constant"
611.2,0.0352019993759001,"Peaks only vs. Constant"
611.4,0.0674391231515108,"Peaks only vs. Constant"
611.6,0.0909953354668311,"Peaks only vs. Constant"
611.8,0.151872659813896,"Peaks only vs. Constant"
612,0.248305966117824,"Peaks only vs. Constant"
612.2,0.344407348512822,"Peaks only vs. Constant"
612.4,0.425474686267309,"Peaks only vs. Constant"
612.6,0.488659678075269,"Peaks only vs. Constant"
612.8,0.531649453153716,"Peaks only vs. Constant"
613,0.549384207561851,"Peaks only vs. Constant"
613.2,0.534572865350121,"Peaks only vs. Constant"
613.4,0.47776852559797,"Peaks only vs. Constant"
613.6,0.370588811222239,"Peaks only vs. Constant"
613.8,0.216272146491178,"Peaks only vs. Constant"
614,0.0367199508946374,"Peaks only vs. Constant"
614.2,-0.137850726823865,"Peaks only vs. Constant"
614.4,-0.284169328066401,"Peaks only vs. Constant"
614.6,-0.390608932151963,"Peaks only vs. Constant"
614.8,-0.453777321520706,"Peaks only vs. Constant"
615,-0.473834511982377,"Peaks only vs. Constant"
615.2,-0.451977522209683,"Peaks only vs. Constant"
615.4,-0.391310456188434,"Peaks only vs. Constant"
615.6,-0.300764848401506,"Peaks only vs. Constant"
615.8,-0.199009136481372,"Peaks only vs. Constant"
616,-0.111631210318052,"Peaks only vs. Constant"
616.2,-0.0234585577295912,"Peaks only vs. Constant"
616.4,0.0360813091761737,"Peaks only vs. Constant"
616.6,0.0514952264991509,"Peaks only vs. Constant"
616.8,0.0374097299993364,"Peaks only vs. Constant"
617,0.0184108586511553,"Peaks only vs. Constant"
617.2,0.0236892935420125,"Peaks only vs. Constant"
617.4,0.0676149001984647,"Peaks only vs. Constant"
617.6,0.0979517623934986,"Peaks only vs. Constant"
617.8,0.158768838967995,"Peaks only vs. Constant"
618,0.248164923836195,"Peaks only vs. Constant"
618.2,0.332375893874061,"Peaks only vs. Constant"
618.4,0.39786656454638,"Peaks only vs. Constant"
618.6,0.441387535489386,"Peaks only vs. Constant"
618.8,0.463140525272933,"Peaks only vs. Constant"
619,0.463745505820309,"Peaks only vs. Constant"
619.2,0.440149929836786,"Peaks only vs. Constant"
619.4,0.382752128092364,"Peaks only vs. Constant"
619.6,0.281228502806422,"Peaks only vs. Constant"
619.8,0.138631200318723,"Peaks only vs. Constant"
620,-0.0240426379814645,"Peaks only vs. Constant"
620.2,-0.179667811052806,"Peaks only vs. Constant"
620.4,-0.307465739937088,"Peaks only vs. Constant"
620.6,-0.396377740267262,"Peaks only vs. Constant"
620.8,-0.442419706072891,"Peaks only vs. Constant"
621,-0.445253260818444,"Peaks only vs. Constant"
621.2,-0.406869123034263,"Peaks only vs. Constant"
621.4,-0.333120072522592,"Peaks only vs. Constant"
621.6,-0.236914752247207,"Peaks only vs. Constant"
621.8,-0.139772314926409,"Peaks only vs. Constant"
622,-0.0319500708590556,"Peaks only vs. Constant"
622.2,0.0464313068379155,"Peaks only vs. Constant"
622.4,0.0701842352541376,"Peaks only vs. Constant"
622.6,0.0521663875385125,"Peaks only vs. Constant"
622.8,0.0191091950787772,"Peaks only vs. Constant"
623,0.00349678407607002,"Peaks only vs. Constant"
623.2,0.0248119911685248,"Peaks only vs. Constant"
623.4,0.0378324857579509,"Peaks only vs. Constant"
623.6,0.0859900475699128,"Peaks only vs. Constant"
623.8,0.168127871658175,"Peaks only vs. Constant"
624,0.250460857458509,"Peaks only vs. Constant"
624.2,0.315858566924108,"Peaks only vs. Constant"
624.4,0.357915836456302,"Peaks only vs. Constant"
624.6,0.377284878106626,"Peaks only vs. Constant"
624.8,0.37953565271829,"Peaks only vs. Constant"
625,0.369439214385846,"Peaks only vs. Constant"
625.2,0.344164035503041,"Peaks only vs. Constant"
625.4,0.292399326065002,"Peaks only vs. Constant"
625.6,0.203964139863129,"Peaks only vs. Constant"
625.8,0.0811765514406172,"Peaks only vs. Constant"
626,-0.0601011774195652,"Peaks only vs. Constant"
626.2,-0.197304603712801,"Peaks only vs. Constant"
626.4,-0.309562429384823,"Peaks only vs. Constant"
626.6,-0.383385594298993,"Peaks only vs. Constant"
626.8,-0.413309582440323,"Peaks only vs. Constant"
627,-0.399672510973779,"Peaks only vs. Constant"
627.2,-0.347248514266167,"Peaks only vs. Constant"
627.4,-0.265815309935652,"Peaks only vs. Constant"
627.6,-0.171313017136418,"Peaks only vs. Constant"
627.8,-0.085282639146527,"Peaks only vs. Constant"
628,0.00718038044664846,"Peaks only vs. Constant"
628.2,0.0679542417244632,"Peaks only vs. Constant"
628.4,0.0739485138127562,"Peaks only vs. Constant"
628.6,0.0435223351451382,"Peaks only vs. Constant"
628.8,0.010841460128196,"Peaks only vs. Constant"
629,0.00663260074407912,"Peaks only vs. Constant"
629.2,0.0394576652323418,"Peaks only vs. Constant"
629.4,0.0555086710838788,"Peaks only vs. Constant"
629.6,0.0998634093657253,"Peaks only vs. Constant"
629.8,0.170795260798263,"Peaks only vs. Constant"
630,0.23656044568242,"Peaks only vs. Constant"
630.2,0.283770188675418,"Peaks only vs. Constant"
630.4,0.308774241044094,"Peaks only vs. Constant"
630.6,0.314573253861898,"Peaks only vs. Constant"
630.8,0.308138241650383,"Peaks only vs. Constant"
631,0.293419318845873,"Peaks only vs. Constant"
631.2,0.26520035626638,"Peaks only vs. Constant"
631.4,0.211724761717386,"Peaks only vs. Constant"
631.6,0.125889571983058,"Peaks only vs. Constant"
631.8,0.0127704974646945,"Peaks only vs. Constant"
632,-0.112009078376477,"Peaks only vs. Constant"
632.2,-0.228288292684864,"Peaks only vs. Constant"
632.4,-0.318070300292456,"Peaks only vs. Constant"
632.6,-0.370060127151208,"Peaks only vs. Constant"
632.8,-0.380345313554943,"Peaks only vs. Constant"
633,-0.351020636606801,"Peaks only vs. Constant"
633.2,-0.289284046128975,"Peaks only vs. Constant"
633.4,-0.207255424423497,"Peaks only vs. Constant"
633.6,-0.121554361305465,"Peaks only vs. Constant"
633.8,-0.0163809209882403,"Peaks only vs. Constant"
634,0.0663638099307642,"Peaks only vs. Constant"
634.2,0.0921404541747999,"Peaks only vs. Constant"
634.4,0.0682718532939341,"Peaks only vs. Constant"
634.6,0.0256860765702513,"Peaks only vs. Constant"
634.8,0.00139945525076631,"Peaks only vs. Constant"
635,0.0128803800815706,"Peaks only vs. Constant"
635.2,0.0125794716097061,"Peaks only vs. Constant"
635.4,0.0441367266346321,"Peaks only vs. Constant"
635.6,0.107005714967395,"Peaks only vs. Constant"
635.8,0.170830705778763,"Peaks only vs. Constant"
636,0.220645983999357,"Peaks only vs. Constant"
636.2,0.249203544652102,"Peaks only vs. Constant"
636.4,0.255971193447656,"Peaks only vs. Constant"
636.6,0.247985114475491,"Peaks only vs. Constant"
636.8,0.234456779514543,"Peaks only vs. Constant"
637,0.218293743770706,"Peaks only vs. Constant"
637.2,0.192909310502776,"Peaks only vs. Constant"
637.4,0.147993467960623,"Peaks only vs. Constant"
637.6,0.0773118457728096,"Peaks only vs. Constant"
637.8,-0.0175116937746297,"Peaks only vs. Constant"
638,-0.124981471206937,"Peaks only vs. Constant"
638.2,-0.225679211356006,"Peaks only vs. Constant"
638.4,-0.30025503664873,"Peaks only vs. Constant"
638.6,-0.336932001177103,"Peaks only vs. Constant"
638.8,-0.333234657138441,"Peaks only vs. Constant"
639,-0.294069203904411,"Peaks only vs. Constant"
639.2,-0.229455145713452,"Peaks only vs. Constant"
639.4,-0.152667846107418,"Peaks only vs. Constant"
639.6,-0.0788791244004024,"Peaks only vs. Constant"
639.8,0.0124891516389462,"Peaks only vs. Constant"
640,0.0809456647807761,"Peaks only vs. Constant"
640.2,0.0933786376399264,"Peaks only vs. Constant"
640.4,0.0615985219266755,"Peaks only vs. Constant"
640.6,0.0215687480470244,"Peaks only vs. Constant"
640.8,0.0070399824601585,"Peaks only vs. Constant"
641,-0.0147926585943116,"Peaks only vs. Constant"
641.2,0.000745014632298493,"Peaks only vs. Constant"
641.4,0.0520577804551611,"Peaks only vs. Constant"
641.6,0.109268211514738,"Peaks only vs. Constant"
641.8,0.158705783963011,"Peaks only vs. Constant"
642,0.193469744616765,"Peaks only vs. Constant"
642.2,0.208989098081988,"Peaks only vs. Constant"
642.4,0.206237398663367,"Peaks only vs. Constant"
642.6,0.192898719288313,"Peaks only vs. Constant"
642.8,0.17744695965615,"Peaks only vs. Constant"
643,0.161794163608694,"Peaks only vs. Constant"
643.2,0.140300966979235,"Peaks only vs. Constant"
643.4,0.104480772058803,"Peaks only vs. Constant"
643.6,0.0469783722345138,"Peaks only vs. Constant"
643.8,-0.0335868319305009,"Peaks only vs. Constant"
644,-0.126934937160544,"Peaks only vs. Constant"
644.2,-0.213223918549272,"Peaks only vs. Constant"
644.4,-0.273285828156384,"Peaks only vs. Constant"
644.6,-0.296847014838762,"Peaks only vs. Constant"
644.8,-0.283683660802892,"Peaks only vs. Constant"
645,-0.240836182230987,"Peaks only vs. Constant"
645.2,-0.17932378170192,"Peaks only vs. Constant"
645.4,-0.11156669568777,"Peaks only vs. Constant"
645.6,-0.0150080845057493,"Peaks only vs. Constant"
645.8,0.0722734450873389,"Peaks only vs. Constant"
646,0.110370221663367,"Peaks only vs. Constant"
646.2,0.093744672712902,"Peaks only vs. Constant"
646.4,0.0472471357677601,"Peaks only vs. Constant"
646.6,0.0116994985721396,"Peaks only vs. Constant"
646.8,0.00888031432898462,"Peaks only vs. Constant"
647,-0.00689725120518107,"Peaks only vs. Constant"
647.2,0.00814939025368142,"Peaks only vs. Constant"
647.4,0.0530310279068635,"Peaks only vs. Constant"
647.6,0.100079482316495,"Peaks only vs. Constant"
647.8,0.136787794596314,"Peaks only vs. Constant"
648,0.156072545805694,"Peaks only vs. Constant"
648.2,0.155421090498991,"Peaks only vs. Constant"
648.4,0.139824862441773,"Peaks only vs. Constant"
648.6,0.119034485230668,"Peaks only vs. Constant"
648.8,0.100059394316153,"Peaks only vs. Constant"
649,0.0828898907633537,"Peaks only vs. Constant"
649.2,0.0630764253905404,"Peaks only vs. Constant"
649.4,0.0347705141570655,"Peaks only vs. Constant"
649.6,-0.00826142971112888,"Peaks only vs. Constant"
649.8,-0.0680539579947477,"Peaks only vs. Constant"
650,-0.136404432543426,"Peaks only vs. Constant"
650.2,-0.19645985525933,"Peaks only vs. Constant"
650.4,-0.232264455933604,"Peaks only vs. Constant"
650.6,-0.236762490066187,"Peaks only vs. Constant"
650.8,-0.212786247269141,"Peaks only vs. Constant"
651,-0.169366272166816,"Peaks only vs. Constant"
651.2,-0.117262429839989,"Peaks only vs. Constant"
651.4,-0.0316076096958718,"Peaks only vs. Constant"
651.6,0.0547382008382604,"Peaks only vs. Constant"
651.8,0.106489116992641,"Peaks only vs. Constant"
652,0.110557500314728,"Peaks only vs. Constant"
652.2,0.0748873424814806,"Peaks only vs. Constant"
652.4,0.0331045230902444,"Peaks only vs. Constant"
652.6,0.0143666711404928,"Peaks only vs. Constant"
652.8,-0.0176860640964529,"Peaks only vs. Constant"
653,-0.0162361300261937,"Peaks only vs. Constant"
653.2,0.0175777057613007,"Peaks only vs. Constant"
653.4,0.0559473998708532,"Peaks only vs. Constant"
653.6,0.0871140480043203,"Peaks only vs. Constant"
653.8,0.104815554398572,"Peaks only vs. Constant"
654,0.105207277263551,"Peaks only vs. Constant"
654.2,0.0900007496788944,"Peaks only vs. Constant"
654.4,0.0667882981610381,"Peaks only vs. Constant"
654.6,0.0441918879389041,"Peaks only vs. Constant"
654.8,0.0267906296811151,"Peaks only vs. Constant"
655,0.014814438877354,"Peaks only vs. Constant"
655.2,0.00543202588832825,"Peaks only vs. Constant"
655.4,-0.00804025254967985,"Peaks only vs. Constant"
655.6,-0.0337404012205613,"Peaks only vs. Constant"
655.8,-0.0737031489967996,"Peaks only vs. Constant"
656,-0.11891465817282,"Peaks only vs. Constant"
656.2,-0.15401725137795,"Peaks only vs. Constant"
656.4,-0.167525786405494,"Peaks only vs. Constant"
656.6,-0.157705777724455,"Peaks only vs. Constant"
656.8,-0.130812725033647,"Peaks only vs. Constant"
657,-0.095767441656061,"Peaks only vs. Constant"
657.2,-0.0600033305749759,"Peaks only vs. Constant"
657.4,0.00774911258708156,"Peaks only vs. Constant"
657.6,0.0756384021901772,"Peaks only vs. Constant"
657.8,0.109309380392485,"Peaks only vs. Constant"
658,0.100965719752781,"Peaks only vs. Constant"
658.2,0.0666568490713541,"Peaks only vs. Constant"
658.4,0.037544357554176,"Peaks only vs. Constant"
658.6,0.0304073461096038,"Peaks only vs. Constant"
658.8,0.000591334109626536,"Peaks only vs. Constant"
659,-0.00223233122460995,"Peaks only vs. Constant"
659.2,0.0211466148631067,"Peaks only vs. Constant"
659.4,0.0451642659474107,"Peaks only vs. Constant"
659.6,0.0612721260163851,"Peaks only vs. Constant"
659.8,0.065363139778812,"Peaks only vs. Constant"
660,0.0554523527379428,"Peaks only vs. Constant"
660.2,0.0342116768106345,"Peaks only vs. Constant"
660.4,0.00800706115890038,"Peaks only vs. Constant"
660.6,-0.0173252931933618,"Peaks only vs. Constant"
660.8,-0.0385252089030306,"Peaks only vs. Constant"
661,-0.0534954793001255,"Peaks only vs. Constant"
661.2,-0.0618356309310012,"Peaks only vs. Constant"
661.4,-0.0670622161976229,"Peaks only vs. Constant"
661.6,-0.0749707509486435,"Peaks only vs. Constant"
661.8,-0.0878848237894804,"Peaks only vs. Constant"
662,-0.101011518635414,"Peaks only vs. Constant"
662.2,-0.106013569591401,"Peaks only vs. Constant"
662.4,-0.0983293497878928,"Peaks only vs. Constant"
662.6,-0.080415744003724,"Peaks only vs. Constant"
662.8,-0.0587827880845469,"Peaks only vs. Constant"
663,-0.0391415380495887,"Peaks only vs. Constant"
663.2,0.0122875454668851,"Peaks only vs. Constant"
663.4,0.0672496854618238,"Peaks only vs. Constant"
663.6,0.0992420393374904,"Peaks only vs. Constant"
663.8,0.102414096240607,"Peaks only vs. Constant"
664,0.0816927437059611,"Peaks only vs. Constant"
664.2,0.0571530352021751,"Peaks only vs. Constant"
664.4,0.0451642040390098,"Peaks only vs. Constant"
664.6,0.00523670331574728,"Peaks only vs. Constant"
664.8,-0.00867450547621258,"Peaks only vs. Constant"
665,0.00568724158195651,"Peaks only vs. Constant"
665.2,0.0224274578738171,"Peaks only vs. Constant"
665.4,0.0326686361744689,"Peaks only vs. Constant"
665.6,0.0333615691829775,"Peaks only vs. Constant"
665.8,0.0228990664376115,"Peaks only vs. Constant"
666,0.00253222196475412,"Peaks only vs. Constant"
666.2,-0.0234517087713485,"Peaks only vs. Constant"
666.4,-0.0501212584241295,"Peaks only vs. Constant"
666.6,-0.0736170397911425,"Peaks only vs. Constant"
666.8,-0.0902126975635002,"Peaks only vs. Constant"
667,-0.0966759916501223,"Peaks only vs. Constant"
667.2,-0.0933803040572449,"Peaks only vs. Constant"
667.4,-0.0848350442498834,"Peaks only vs. Constant"
667.6,-0.0757941289773796,"Peaks only vs. Constant"
667.8,-0.0669425804136064,"Peaks only vs. Constant"
668,-0.0550045892613184,"Peaks only vs. Constant"
668.2,-0.0376081806497064,"Peaks only vs. Constant"
668.4,-0.0173567716150519,"Peaks only vs. Constant"
668.6,-0.000293687805064312,"Peaks only vs. Constant"
668.8,0.00896092256858251,"Peaks only vs. Constant"
669,0.0472984206849372,"Peaks only vs. Constant"
669.2,0.0872930667259583,"Peaks only vs. Constant"
669.4,0.107149932117982,"Peaks only vs. Constant"
669.6,0.105549911567015,"Peaks only vs. Constant"
669.8,0.0863126114912968,"Peaks only vs. Constant"
670,0.0650139980836299,"Peaks only vs. Constant"
670.2,0.0550548136344998,"Peaks only vs. Constant"
670.4,0.0131090898869724,"Peaks only vs. Constant"
670.6,-0.00762130749510741,"Peaks only vs. Constant"
670.8,-0.00115349696135607,"Peaks only vs. Constant"
671,0.0083651221760366,"Peaks only vs. Constant"
671.2,0.0114555894473698,"Peaks only vs. Constant"
671.4,0.00522872205095094,"Peaks only vs. Constant"
671.6,-0.0106913772811307,"Peaks only vs. Constant"
671.8,-0.034315921420905,"Peaks only vs. Constant"
672,-0.0617578495969862,"Peaks only vs. Constant"
672.2,-0.0890955550537726,"Peaks only vs. Constant"
672.4,-0.113429730410795,"Peaks only vs. Constant"
672.6,-0.131373867699789,"Peaks only vs. Constant"
672.8,-0.13852245897824,"Peaks only vs. Constant"
673,-0.132613577006421,"Peaks only vs. Constant"
673.2,-0.11528544836773,"Peaks only vs. Constant"
673.4,-0.089717826523108,"Peaks only vs. Constant"
673.6,-0.0574986320488518,"Peaks only vs. Constant"
673.8,-0.0186405574756941,"Peaks only vs. Constant"
674,0.0245595941502214,"Peaks only vs. Constant"
674.2,0.0642065581403594,"Peaks only vs. Constant"
674.4,0.0896537334110251,"Peaks only vs. Constant"
674.6,0.0946957837315526,"Peaks only vs. Constant"
674.8,0.0813406315179291,"Peaks only vs. Constant"
675,0.0966180281765461,"Peaks only vs. Constant"
675.2,0.114736532279127,"Peaks only vs. Constant"
675.4,0.114072805659329,"Peaks only vs. Constant"
675.6,0.0971725609609204,"Peaks only vs. Constant"
675.8,0.0762185281741256,"Peaks only vs. Constant"
676,0.0670029317168879,"Peaks only vs. Constant"
676.2,0.070404092290746,"Peaks only vs. Constant"
676.4,0.032214166881762,"Peaks only vs. Constant"
676.6,0.00765836756124456,"Peaks only vs. Constant"
676.8,0.00363493994721985,"Peaks only vs. Constant"
677,-0.00100911837811299,"Peaks only vs. Constant"
677.2,-0.0122974951302319,"Peaks only vs. Constant"
677.4,-0.031265359599256,"Peaks only vs. Constant"
677.6,-0.0568771564401208,"Peaks only vs. Constant"
677.8,-0.0862902471724012,"Peaks only vs. Constant"
678,-0.116439503585151,"Peaks only vs. Constant"
678.2,-0.145709580699158,"Peaks only vs. Constant"
678.4,-0.172611264298949,"Peaks only vs. Constant"
678.6,-0.192621111565424,"Peaks only vs. Constant"
678.8,-0.199162761005179,"Peaks only vs. Constant"
679,-0.187709218264249,"Peaks only vs. Constant"
679.2,-0.157136594578223,"Peaks only vs. Constant"
679.4,-0.108046334197029,"Peaks only vs. Constant"
679.6,-0.0419245384789554,"Peaks only vs. Constant"
679.8,0.036052444553585,"Peaks only vs. Constant"
680,0.112794920662482,"Peaks only vs. Constant"
680.2,0.168990817360845,"Peaks only vs. Constant"
680.4,0.189524657135029,"Peaks only vs. Constant"
680.6,0.173101299114507,"Peaks only vs. Constant"
680.8,0.173264221882816,"Peaks only vs. Constant"
681,0.168137244128018,"Peaks only vs. Constant"
681.2,0.143572727481826,"Peaks only vs. Constant"
681.4,0.108634634949363,"Peaks only vs. Constant"
681.6,0.0766397462098349,"Peaks only vs. Constant"
681.8,0.0642828379921393,"Peaks only vs. Constant"
682,0.0736985609050709,"Peaks only vs. Constant"
682.2,0.0450799196795834,"Peaks only vs. Constant"
682.4,0.0245645813103006,"Peaks only vs. Constant"
682.6,0.0180091504678994,"Peaks only vs. Constant"
682.8,0.00681077348756927,"Peaks only vs. Constant"
683,-0.0120345558164968,"Peaks only vs. Constant"
683.2,-0.0384853087329405,"Peaks only vs. Constant"
683.4,-0.0711925090240432,"Peaks only vs. Constant"
683.6,-0.106398275310172,"Peaks only vs. Constant"
683.8,-0.140014706196109,"Peaks only vs. Constant"
684,-0.170308437961497,"Peaks only vs. Constant"
684.2,-0.197514433745154,"Peaks only vs. Constant"
684.4,-0.220016469969296,"Peaks only vs. Constant"
684.6,-0.2326791013449,"Peaks only vs. Constant"
684.8,-0.22985258555616,"Peaks only vs. Constant"
685,-0.207599940085689,"Peaks only vs. Constant"
685.2,-0.162767011753925,"Peaks only vs. Constant"
685.4,-0.0921983486421452,"Peaks only vs. Constant"
685.6,0.0040659812213091,"Peaks only vs. Constant"
685.8,0.115458771409551,"Peaks only vs. Constant"
686,0.216818822344727,"Peaks only vs. Constant"
686.2,0.278108235578377,"Peaks only vs. Constant"
686.4,0.283641868614405,"Peaks only vs. Constant"
686.6,0.240986727961008,"Peaks only vs. Constant"
686.8,0.215827496812358,"Peaks only vs. Constant"
687,0.188713483187673,"Peaks only vs. Constant"
687.2,0.146000352365561,"Peaks only vs. Constant"
687.4,0.10038821296196,"Peaks only vs. Constant"
687.6,0.0704223194545942,"Peaks only vs. Constant"
687.8,0.0696556435677299,"Peaks only vs. Constant"
688,0.0457143373039649,"Peaks only vs. Constant"
688.2,0.0356977040969937,"Peaks only vs. Constant"
688.4,0.0360065343614163,"Peaks only vs. Constant"
688.6,0.0235833469977205,"Peaks only vs. Constant"
688.8,-0.00109499414170887,"Peaks only vs. Constant"
689,-0.0327168537309547,"Peaks only vs. Constant"
689.2,-0.0692249223551378,"Peaks only vs. Constant"
689.4,-0.108578980106402,"Peaks only vs. Constant"
689.6,-0.146905235381964,"Peaks only vs. Constant"
689.8,-0.18096759781024,"Peaks only vs. Constant"
690,-0.210188355773018,"Peaks only vs. Constant"
690.2,-0.234775763094571,"Peaks only vs. Constant"
690.4,-0.252386184581115,"Peaks only vs. Constant"
690.6,-0.25845050162009,"Peaks only vs. Constant"
690.8,-0.248156587537565,"Peaks only vs. Constant"
691,-0.216343152155625,"Peaks only vs. Constant"
691.2,-0.156726822534208,"Peaks only vs. Constant"
691.4,-0.0637126446313418,"Peaks only vs. Constant"
691.6,0.0609356530964665,"Peaks only vs. Constant"
691.8,0.198706707748365,"Peaks only vs. Constant"
692,0.313462134827385,"Peaks only vs. Constant"
692.2,0.369427014000948,"Peaks only vs. Constant"
692.4,0.3551044706404,"Peaks only vs. Constant"
692.6,0.335400278198336,"Peaks only vs. Constant"
692.8,0.293659249594087,"Peaks only vs. Constant"
693,0.224150607239587,"Peaks only vs. Constant"
693.2,0.146832867231943,"Peaks only vs. Constant"
693.4,0.0845106244563937,"Peaks only vs. Constant"
693.6,0.059123566483474,"Peaks only vs. Constant"
693.8,0.0717073228860747,"Peaks only vs. Constant"
694,0.0555065466054662,"Peaks only vs. Constant"
694.2,0.0458585332147089,"Peaks only vs. Constant"
694.4,0.0399694812958601,"Peaks only vs. Constant"
694.6,0.0179074575587693,"Peaks only vs. Constant"
694.8,-0.0178512672966074,"Peaks only vs. Constant"
695,-0.0616873411254488,"Peaks only vs. Constant"
695.2,-0.109834285686928,"Peaks only vs. Constant"
695.4,-0.157515985336292,"Peaks only vs. Constant"
695.6,-0.199833903629374,"Peaks only vs. Constant"
695.8,-0.235020524922205,"Peaks only vs. Constant"
696,-0.264245503921432,"Peaks only vs. Constant"
696.2,-0.287486896040673,"Peaks only vs. Constant"
696.4,-0.301323078978004,"Peaks only vs. Constant"
696.6,-0.300564244465833,"Peaks only vs. Constant"
696.8,-0.279394481173173,"Peaks only vs. Constant"
697,-0.230571362036499,"Peaks only vs. Constant"
697.2,-0.145239259019562,"Peaks only vs. Constant"
697.4,-0.0170582896682248,"Peaks only vs. Constant"
697.6,0.147141753659695,"Peaks only vs. Constant"
697.8,0.316115982533773,"Peaks only vs. Constant"
698,0.439754340746154,"Peaks only vs. Constant"
698.2,0.478742785581526,"Peaks only vs. Constant"
698.4,0.484397331877974,"Peaks only vs. Constant"
698.6,0.436988394217753,"Peaks only vs. Constant"
698.8,0.340120169741279,"Peaks only vs. Constant"
699,0.227055542446298,"Peaks only vs. Constant"
699.2,0.127683065980623,"Peaks only vs. Constant"
699.4,0.0694466215586419,"Peaks only vs. Constant"
699.6,0.0614193847963656,"Peaks only vs. Constant"
699.8,0.0435497788155764,"Peaks only vs. Constant"
700,0.0465357263459615,"Peaks only vs. Constant"
700.2,0.0575408649737468,"Peaks only vs. Constant"
700.4,0.0453341524544764,"Peaks only vs. Constant"
700.6,0.00840218941424698,"Peaks only vs. Constant"
700.8,-0.0434059520837514,"Peaks only vs. Constant"
701,-0.101473797747871,"Peaks only vs. Constant"
701.2,-0.159248632284998,"Peaks only vs. Constant"
701.4,-0.210871464378964,"Peaks only vs. Constant"
701.6,-0.25292391256857,"Peaks only vs. Constant"
701.8,-0.285669004686576,"Peaks only vs. Constant"
702,-0.310379766920161,"Peaks only vs. Constant"
702.2,-0.326406251376815,"Peaks only vs. Constant"
702.4,-0.331257603031297,"Peaks only vs. Constant"
702.6,-0.320671692694317,"Peaks only vs. Constant"
702.8,-0.287267433898534,"Peaks only vs. Constant"
703,-0.219902814624868,"Peaks only vs. Constant"
703.2,-0.106144771530841,"Peaks only vs. Constant"
703.4,0.0593728262554562,"Peaks only vs. Constant"
703.6,0.260452114894005,"Peaks only vs. Constant"
703.8,0.450270872891068,"Peaks only vs. Constant"
704,0.568125870862697,"Peaks only vs. Constant"
704.2,0.578790098276522,"Peaks only vs. Constant"
704.4,0.55080926380219,"Peaks only vs. Constant"
704.6,0.471710296308679,"Peaks only vs. Constant"
704.8,0.348389569971316,"Peaks only vs. Constant"
705,0.219273472405546,"Peaks only vs. Constant"
705.2,0.120102002047095,"Peaks only vs. Constant"
705.4,0.0740040579364813,"Peaks only vs. Constant"
705.6,0.0777613602630934,"Peaks only vs. Constant"
705.8,0.0627892078259949,"Peaks only vs. Constant"
706,0.0620108863196922,"Peaks only vs. Constant"
706.2,0.0627528323223886,"Peaks only vs. Constant"
706.4,0.0368334102294738,"Peaks only vs. Constant"
706.6,-0.0132270454169181,"Peaks only vs. Constant"
706.8,-0.0754796775368859,"Peaks only vs. Constant"
707,-0.140270439547533,"Peaks only vs. Constant"
707.2,-0.201046421289015,"Peaks only vs. Constant"
707.4,-0.253444255903409,"Peaks only vs. Constant"
707.6,-0.296238774971199,"Peaks only vs. Constant"
707.8,-0.330548945815753,"Peaks only vs. Constant"
708,-0.356411609334777,"Peaks only vs. Constant"
708.2,-0.371427599432857,"Peaks only vs. Constant"
708.4,-0.371641515868432,"Peaks only vs. Constant"
708.6,-0.351253762101994,"Peaks only vs. Constant"
708.8,-0.301128250015911,"Peaks only vs. Constant"
709,-0.208600699971416,"Peaks only vs. Constant"
709.2,-0.0615554498695191,"Peaks only vs. Constant"
709.4,0.140307406512701,"Peaks only vs. Constant"
709.6,0.36946038540622,"Peaks only vs. Constant"
709.8,0.566301528280404,"Peaks only vs. Constant"
710,0.666085600678607,"Peaks only vs. Constant"
710.2,0.703763547334919,"Peaks only vs. Constant"
710.4,0.648286318903171,"Peaks only vs. Constant"
710.6,0.510217927663605,"Peaks only vs. Constant"
710.8,0.344949866338917,"Peaks only vs. Constant"
711,0.200976911142806,"Peaks only vs. Constant"
711.2,0.111413148633756,"Peaks only vs. Constant"
711.4,0.0819255644699704,"Peaks only vs. Constant"
711.6,0.0508985458499272,"Peaks only vs. Constant"
711.8,0.0525736282924868,"Peaks only vs. Constant"
712,0.0707899261390499,"Peaks only vs. Constant"
712.2,0.0654052177772,"Peaks only vs. Constant"
712.4,0.0265046432397705,"Peaks only vs. Constant"
